Id,SalePrice
1600,297178.8090557027
1601,169488.86325656655
1602,125126.48131448872
1603,202378.9105869917
1604,129440.33735861923
1605,165534.46691635123
1606,227267.5301119362
1607,414137.59232205246
1608,129025.81068667605
1609,146479.19495785984
1610,183372.3118168757
1611,121973.30225306946
1612,96050.6830934914
1613,170727.90365809127
1614,117524.98953056667
1615,129703.5712522256
1616,241468.25740618675
1617,182993.4187806135
1618,96319.22354096312
1619,248009.0657642578
1620,237805.16144977708
1621,181354.68322076826
1622,229318.54675973632
1623,279386.1883822019
1624,218246.72954720663
1625,208319.23872624763
1626,75214.6268170085
1627,129770.42350810603
1628,182239.55634946233
1629,153342.67237457252
1630,277983.13992957753
1631,91848.42971987113
1632,242998.63645350994
1633,275704.6505599292
1634,140931.547960179
1635,144781.25879166106
1636,120231.15111505485
1637,228844.87211746557
1638,313860.5940201222
1639,359470.9377430322
1640,324536.2265645576
1641,186317.93736688737
1642,154258.53911042752
1643,171605.31322281642
1644,137447.12446507977
1645,120628.7676699143
1646,81255.83166135162
1647,226639.37043688475
1648,140822.3388432341
1649,61487.647973334715
1650,285126.5275938959
1651,131417.76592575677
1652,181183.3543592351
1653,241959.17633072828
1654,125317.73021496761
1655,35519.6773295268
1656,135787.09179616458
1657,283106.61122358846
1658,144746.6542018073
1659,91607.04003556962
1660,322703.01951455127
1661,105873.52862017821
1662,175348.06176464152
1663,155487.54504405396
1664,80394.12355063258
1665,168116.3614161914
1666,74372.38483839575
1667,149128.07817847296
1668,58583.0381860152
1669,143193.7401406053
1670,201122.3549870093
1671,99619.74245974749
1672,267989.8682134477
1673,221029.0621217036
1674,204584.9517785936
1675,283521.72335416893
1676,126739.23447255454
1677,121355.16190320188
1678,156073.55168563995
1679,154493.60106642195
1680,350831.2081126968
1681,132555.2170507111
1682,103216.58278884139
1683,135047.0042873346
1684,307290.0324079913
1685,147235.2724839773
1686,154215.07142373413
1687,146341.89605924694
1688,233311.20626647392
1689,179971.97675379887
1690,104699.18470499558
1691,205186.0223524654
1692,181601.69929113067
1693,233106.46719581063
1694,301561.32002626156
1695,254340.5730643357
1696,236252.3898616982
1697,147964.53230536837
1698,164210.48599405363
1699,205172.90032583353
1700,264030.11250260856
1701,106720.29600897754
1702,97280.14880387059
1703,222428.01101134982
1704,109260.16614840829
1705,197175.6026447741
1706,141490.94614283548
1707,319880.28874386975
1708,305731.032785851
1709,167755.81215086245
1710,110187.27663012262
1711,130574.96849591917
1712,248760.55357003608
1713,166904.3948570963
1714,172284.75331058624
1715,197210.73812475547
1716,125588.41629888899
1717,172616.1309709291
1718,114785.80630105833
1719,132973.71930542312
1720,236724.0971694585
1721,159081.22439229907
1722,171592.84233791716
1723,109885.66473318262
1724,195383.9589012386
1725,220305.81610289862
1726,140780.31993046153
1727,113282.09074786394
1728,145081.5809129607
1729,206869.09749265618
1730,166549.6764014595
1731,370499.9971039658
1732,147081.87694539392
1733,163292.60421924907
1734,387323.9095191478
1735,126726.86621266094
1736,319784.47533368535
1737,190067.11341359222
1738,197414.51521298607
1739,118660.83171209636
1740,103573.69631490823
1741,176477.45573923737
1742,147474.07367076422
1743,197451.81384193627
1744,237532.80223599554
1745,337318.0365687904
1746,126735.42502619879
1747,137310.5181018477
1748,145907.03349581617
1749,210014.82918632278
1750,158961.5826234696
1751,180016.93200998046
1752,128023.6159445325
1753,125743.75886965725
1754,174065.95390554867
1755,203516.0120665682
1756,373024.9047371103
1757,189001.3584491847
1758,234354.09049061147
1759,197027.04559640275
1760,148768.95229070957
1761,149544.17966230426
1762,133563.65500594644
1763,78095.69996833
1764,113614.59544684489
1765,242683.24162527302
1766,449052.3743741494
1767,117291.07342859801
1768,170123.24409214337
1769,399342.73529896885
1770,132578.89047796442
1771,243419.63309702542
1772,185988.73909694934
1773,128870.96419266399
1774,135991.47290431528
1775,314284.78477212996
1776,149376.35453320804
1777,96118.06427993359
1778,136186.04430820636
1779,412517.08927850256
1780,121284.61830697244
1781,244169.4530228327
1782,234215.18422173284
1783,213100.58518918618
1784,266615.1276530418
1785,139877.84425592585
1786,105924.91340477827
1787,194047.2073572991
1788,206534.5375425952
1789,272289.5203349406
1790,119619.52627827718
1791,197189.32957802896
1792,228609.6425929101
1793,197991.09536444364
1794,200610.99411626643
1795,310508.2842744119
1796,110683.30502379793
1797,137027.66427500645
1798,256388.59842569317
1799,211321.24258042808
1800,111219.98084055379
1801,137697.66459970715
1802,121250.61892319564
1803,116353.73799785835
1804,302805.63282987947
1805,154253.82243152815
1806,124428.87034482109
1807,170367.25051004245
1808,239273.50934936517
1809,90785.20737133524
1810,138715.17666111316
1811,222956.57663017872
1812,169473.07017540623
1813,247088.9147356482
1814,122826.87300626676
1815,129698.90910838752
1816,285616.2690776988
1817,175914.7841731658
1818,271039.5298263596
1819,321465.13501853717
1820,120873.69345372467
1821,351548.368362505
1822,143149.6063471658
1823,156909.80041266352
1824,151466.8871998475
1825,280476.89983708714
1826,195859.6857373986
1827,164520.41746714304
1828,128648.4840761104
1829,123701.63492265779
1830,195512.24260443138
1831,166238.33140301445
1832,113166.15589105028
1833,209184.11137624714
1834,168896.1855237772
1835,254188.44147109106
1836,137993.17438897656
1837,617556.4566109306
1838,229839.01071197615
1839,325550.8832747506
1840,101262.06235506023
1841,212575.47388013703
1842,130312.83566895378
1843,134365.9854813378
1844,133254.42874205118
1845,157134.76522270808
1846,144065.69590159412
1847,145075.16608258017
1848,160734.265663529
1849,211587.19272878434
1850,141686.59770207622
1851,139076.2964948051
1852,116216.32528823368
1853,124525.73102885646
1854,161801.71969092218
1855,203507.69189205402
1856,226561.8155381417
1857,162141.87848900165
1858,164097.54691893994
1859,141943.16695570838
1860,152309.7812978008
1861,130243.194911818
1862,113034.29257188695
1863,129481.13147424503
1864,242662.650830438
1865,127867.89403748693
1866,139839.32622207064
1867,224094.7801469687
1868,144094.33447163642
1869,117189.4877720636
1870,208562.4184461223
1871,146816.16307212028
1872,218823.53158149432
1873,221390.71778209452
1874,178222.02048848313
1875,142613.27776362328
1876,161747.58171440416
1877,110591.20855974534
1878,131716.05029241118
1879,272875.4946760056
1880,407325.14994023973
1881,256845.55974980773
1882,94510.4699147898
1883,70544.67792319556
1884,203362.59147915634
1885,170677.37614229016
1886,166677.6877840918
1887,103375.3593065275
1888,101513.89620670372
1889,177476.3592192118
1890,49641.73947373937
1891,276983.2314007699
1892,144431.12935201413
1893,144329.02230776352
1894,221908.08947891192
1895,181829.46351893691
1896,256497.7093180717
1897,81829.95024958844
1898,156178.44106318947
1899,114278.22469030648
1900,206524.96964653657
1901,204281.70661251518
1902,139073.98748397484
1903,132539.62746847255
1904,284836.84539058054
1905,131969.76179300455
1906,194924.42416210752
1907,310716.946946943
1908,176597.54089802722
1909,210903.34931566037
1910,166566.4158361342
1911,272790.1987783438
1912,222412.1495727951
1913,136803.6743842555
1914,221369.44979113588
1915,266139.6627634758
1916,181924.64557878452
1917,227877.89559508514
1918,188990.68279082736
1919,259487.65052592356
1920,215995.38373926462
1921,311047.2299143144
1922,173280.20998429784
1923,115140.52994653543
1924,101423.93557474055
1925,135209.71776282295
1926,216498.60395572902
1927,182118.47899540648
1928,89384.18261066181
1929,121860.0656752121
1930,320485.8706056029
1931,145674.626550962
1932,220283.77897716852
1933,128121.42346474074
1934,219895.5490998116
1935,137571.9393624484
1936,111241.85106037847
1937,138376.00138792628
1938,186280.5245415503
1939,195699.0824214852
1940,162145.69736447392
1941,312323.3036578541
1942,166549.6764014595
1943,185084.4564537735
1944,114989.9433918801
1945,109931.63432421774
1946,138310.6551505513
1947,229648.22936602464
1948,194926.5216952308
1949,112252.73438703381
1950,326600.6838233727
1951,136816.5568626055
1952,131243.2603723831
1953,158771.49720334716
1954,197828.33729438618
1955,251777.98340737287
1956,468090.08264908293
1957,191547.3715735624
1958,136718.50827518434
1959,160416.7034527926
1960,155936.46567299304
1961,78041.07854115
1962,113828.45941678181
1963,190290.47909549417
1964,121051.97258207883
1965,125368.60474169809
1966,338257.48573862575
1967,127060.235095851
1968,158673.73704762987
1969,112390.2751590047
1970,113245.69234306112
1971,181183.075747759
1972,152443.61484311917
1973,136884.52827852542
1974,181368.56104704156
1975,198789.80972484103
1976,141038.71733247372
1977,66427.00421290346
1978,150222.42594162884
1979,142955.643000881
1980,133847.94175830804
1981,201717.14788922708
1982,159571.3408185681
1983,292010.6793854859
1984,242233.76832178718
1985,167067.1673877382
1986,194934.82660406953
1987,312371.57584092027
1988,220642.21439785624
1989,169236.8361071018
1990,153038.36146597666
1991,210587.81609910924
1992,346771.4621223219
1993,219425.35192853882
1994,131256.27015469456
1995,175616.27780304954
1996,199724.32223776466
1997,151211.33141754856
1998,90724.7501470224
1999,216407.8647870985
2000,220748.39643116845
2001,104994.98117230191
2002,344769.27487305517
2003,171704.75017012187
2004,201344.5961234662
2005,285962.48366272176
2006,333517.69612951996
2007,220570.9566525448
2008,175117.93831061342
2009,346390.1922616691
2010,340001.8972898867
2011,104099.65717854013
2012,200479.43138496467
2013,156782.74889165728
2014,163090.7929677454
2015,335615.9613878021
2016,135261.58149229843
2017,182823.92173835792
2018,136344.8362438264
2019,195997.66626785658
2020,102527.60302741747
2021,153594.73385796766
2022,407916.4450431258
2023,145794.1387483327
2024,125623.68878849735
2025,198908.71623710217
2026,157543.79617460156
2027,255899.85478518202
2028,366995.5659030753
2029,141273.11770452448
2030,143144.44239070732
2031,286488.6104065259
2032,138305.42391289343
2033,165453.23032405888
2034,309960.9091304843
2035,242031.9195669781
2036,158125.3609122329
2037,160923.26340297924
2038,227121.31851253324
2039,140315.79034981944
2040,322682.41525230906
2041,107491.87400409978
2042,160903.61631848098
2043,171593.38768271418
2044,278353.86060538044
