Id,SalePrice
247,319880.28874386975
248,305731.032785851
249,167755.81215086245
250,110187.27663012262
251,130574.96849591917
252,248760.55357003608
253,166904.3948570963
254,172284.75331058624
255,197210.73812475547
256,125588.41629888899
257,172616.1309709291
258,114785.80630105833
259,132973.71930542312
260,236724.0971694585
261,159081.22439229907
262,171592.84233791716
263,109885.66473318262
264,195383.9589012386
265,220305.81610289862
266,140780.31993046153
267,113282.09074786394
268,145081.5809129607
269,206869.09749265618
270,166549.6764014595
271,370499.9971039658
272,147081.87694539392
273,163292.60421924907
274,387323.9095191478
275,126726.86621266094
276,319784.47533368535
277,190067.11341359222
278,197414.51521298607
279,118660.83171209636
280,103573.69631490823
281,176477.45573923737
282,147474.07367076422
283,197451.81384193627
284,237532.80223599554
285,337318.0365687904
286,126735.42502619879
287,137310.5181018477
288,145907.03349581617
289,210014.82918632278
290,158961.5826234696
291,180016.93200998046
292,128023.6159445325
293,125743.75886965725
294,174065.95390554867
295,203516.0120665682
296,373024.9047371103
297,189001.3584491847
298,234354.09049061147
299,197027.04559640275
300,148768.95229070957
301,149544.17966230426
302,133563.65500594644
303,78095.69996833
304,113614.59544684489
305,242683.24162527302
306,449052.3743741494
307,117291.07342859801
308,170123.24409214337
309,399342.73529896885
310,132578.89047796442
311,243419.63309702542
312,185988.73909694934
313,128870.96419266399
314,135991.47290431528
315,314284.78477212996
316,149376.35453320804
317,96118.06427993359
318,136186.04430820636
319,412517.08927850256
320,121284.61830697244
321,244169.4530228327
322,234215.18422173284
323,213100.58518918618
324,266615.1276530418
325,139877.84425592585
326,105924.91340477827
327,194047.2073572991
328,206534.5375425952
329,272289.5203349406
330,119619.52627827718
331,197189.32957802896
332,228609.6425929101
333,197991.09536444364
334,200610.99411626643
335,310508.2842744119
336,110683.30502379793
337,137027.66427500645
338,256388.59842569317
339,211321.24258042808
340,111219.98084055379
341,137697.66459970715
342,121250.61892319564
343,116353.73799785835
344,302805.63282987947
345,154253.82243152815
346,124428.87034482109
347,170367.25051004245
348,239273.50934936517
349,90785.20737133524
350,138715.17666111316
351,222956.57663017872
352,169473.07017540623
353,247088.9147356482
354,122826.87300626676
355,129698.90910838752
356,285616.2690776988
357,175914.7841731658
358,271039.5298263596
359,321465.13501853717
360,120873.69345372467
361,351548.368362505
362,143149.6063471658
363,156909.80041266352
364,151466.8871998475
365,280476.89983708714
366,195859.6857373986
367,164520.41746714304
368,128648.4840761104
369,123701.63492265779
370,195512.24260443138
371,166238.33140301445
372,113166.15589105028
373,209184.11137624714
374,168896.1855237772
375,254188.44147109106
376,137993.17438897656
377,617556.4566109306
378,229839.01071197615
379,325550.8832747506
380,101262.06235506023
381,212575.47388013703
382,130312.83566895378
383,134365.9854813378
384,133254.42874205118
385,157134.76522270808
386,144065.69590159412
387,145075.16608258017
388,160734.265663529
389,211587.19272878434
390,141686.59770207622
391,139076.2964948051
392,116216.32528823368
393,124525.73102885646
394,161801.71969092218
395,203507.69189205402
396,226561.8155381417
397,162141.87848900165
398,164097.54691893994
399,141943.16695570838
400,152309.7812978008
401,130243.194911818
402,113034.29257188695
403,129481.13147424503
404,242662.650830438
405,127867.89403748693
406,139839.32622207064
407,224094.7801469687
408,144094.33447163642
409,117189.4877720636
410,208562.4184461223
411,146816.16307212028
412,218823.53158149432
413,221390.71778209452
414,178222.02048848313
415,142613.27776362328
416,161747.58171440416
417,110591.20855974534
418,131716.05029241118
419,272875.4946760056
420,407325.14994023973
421,256845.55974980773
422,94510.4699147898
423,70544.67792319556
424,203362.59147915634
425,170677.37614229016
426,166677.6877840918
427,103375.3593065275
428,101513.89620670372
429,177476.3592192118
430,49641.73947373937
431,276983.2314007699
432,144431.12935201413
433,144329.02230776352
434,221908.08947891192
435,181829.46351893691
436,256497.7093180717
437,81829.95024958844
438,156178.44106318947
439,114278.22469030648
440,206524.96964653657
441,204281.70661251518
442,139073.98748397484
443,132539.62746847255
444,284836.84539058054
445,131969.76179300455
446,194924.42416210752
447,310716.946946943
448,176597.54089802722
449,210903.34931566037
450,166566.4158361342
451,272790.1987783438
452,222412.1495727951
453,136803.6743842555
454,221369.44979113588
455,266139.6627634758
456,181924.64557878452
457,227877.89559508514
458,188990.68279082736
459,259487.65052592356
460,215995.38373926462
461,311047.2299143144
462,173280.20998429784
463,115140.52994653543
464,101423.93557474055
465,135209.71776282295
466,216498.60395572902
467,182118.47899540648
468,89384.18261066181
469,121860.0656752121
470,320485.8706056029
471,145674.626550962
472,220283.77897716852
473,128121.42346474074
474,219895.5490998116
475,137571.9393624484
476,111241.85106037847
477,138376.00138792628
478,186280.5245415503
479,195699.0824214852
480,162145.69736447392
481,312323.3036578541
482,166549.6764014595
483,185084.4564537735
484,114989.9433918801
485,109931.63432421774
486,138310.6551505513
487,229648.22936602464
488,194926.5216952308
489,112252.73438703381
490,326600.6838233727
491,136816.5568626055
492,131243.2603723831
493,158771.49720334716
494,197828.33729438618
495,251777.98340737287
496,468090.08264908293
497,191547.3715735624
498,136718.50827518434
499,160416.7034527926
500,155936.46567299304
501,78041.07854115
502,113828.45941678181
503,190290.47909549417
504,121051.97258207883
505,125368.60474169809
506,338257.48573862575
507,127060.235095851
508,158673.73704762987
509,112390.2751590047
510,113245.69234306112
511,181183.075747759
512,152443.61484311917
513,136884.52827852542
514,181368.56104704156
515,198789.80972484103
516,141038.71733247372
517,66427.00421290346
518,150222.42594162884
519,142955.643000881
520,133847.94175830804
521,201717.14788922708
522,159571.3408185681
523,292010.6793854859
524,242233.76832178718
525,167067.1673877382
526,194934.82660406953
527,312371.57584092027
528,220642.21439785624
529,169236.8361071018
530,153038.36146597666
531,210587.81609910924
532,346771.4621223219
533,219425.35192853882
534,131256.27015469456
535,175616.27780304954
536,199724.32223776466
537,151211.33141754856
538,90724.7501470224
539,216407.8647870985
540,220748.39643116845
541,104994.98117230191
542,344769.27487305517
543,171704.75017012187
544,201344.5961234662
545,285962.48366272176
546,333517.69612951996
547,220570.9566525448
548,175117.93831061342
549,346390.1922616691
550,340001.8972898867
551,104099.65717854013
552,200479.43138496467
553,156782.74889165728
554,163090.7929677454
555,335615.9613878021
556,135261.58149229843
557,182823.92173835792
558,136344.8362438264
559,195997.66626785658
560,102527.60302741747
561,153594.73385796766
562,407916.4450431258
563,145794.1387483327
564,125623.68878849735
565,198908.71623710217
566,157543.79617460156
567,255899.85478518202
568,366995.5659030753
569,141273.11770452448
570,143144.44239070732
571,286488.6104065259
572,138305.42391289343
573,165453.23032405888
574,309960.9091304843
575,242031.9195669781
576,158125.3609122329
577,160923.26340297924
578,227121.31851253324
579,140315.79034981944
580,322682.41525230906
581,107491.87400409978
582,160903.61631848098
583,171593.38768271418
584,278353.86060538044
