id,SalePrice
1593,128915.04864799688
1594,127627.47503405709
1595,158562.58900853037
1596,243347.89833603162
1597,222974.31238073253
1598,143711.95443630213
1599,166502.6114133236
1600,214941.1382116383
1601,114696.04723580365
1602,132560.02003642547
1603,138994.19598967597
1604,283240.6471150968
1605,200667.4374681184
1606,175659.2841141912
1607,281469.66798139375
1608,199233.5484045913
1609,162204.73609766213
1610,112806.50077853011
1611,148668.18084939965
1612,199920.54879540764
1613,188621.0723049334
1614,176562.99270968692
1615,140939.12143809185
1616,132231.54079126424
1617,140939.12143809185
1618,140434.16908195388
1619,142793.521555439
1620,165450.7510101137
1621,134414.03120042235
1622,156543.02142159577
1623,292331.553512602
1624,172893.53027558952
1625,149413.70189151453
1626,278767.92421325325
1627,172435.25893964627
1628,203831.80660331037
1629,161724.5368153238
1630,351669.55735843675
1631,242015.29381079896
1632,186242.9549951257
1633,109784.9382294956
1634,173415.12799938826
1635,133468.54451133334
1636,173415.12799938826
1637,203863.19857171658
1638,214521.55122801632
1639,232618.278185483
1640,254560.23376715294
1641,216096.16603486112
1642,194820.01571855956
1643,197263.3651157661
1644,194799.86629089576
1645,244837.9131069612
1646,157357.68969175743
1647,158003.50305130996
1648,162924.77487136808
1649,152146.2548099951
1650,142635.61570380564
1651,132560.02003642547
1652,140939.12143809185
1653,132231.54079126424
1654,168553.77329081364
1655,172838.6087094313
1656,159182.79397202586
1657,168553.77329081364
1658,168553.77329081364
1659,154058.13592257572
1660,269106.41140343715
1661,359255.0701778071
1662,246441.03476024058
1663,353889.19892045844
1664,471868.11779348215
1665,247779.75186421408
1666,284551.07941133383
1667,220749.8332885875
1668,255842.81964075705
1669,237954.27177667464
1670,280429.97403534
1671,296006.4449426283
1672,444625.03764117067
1673,208437.3950299465
1674,242963.11354440276
1675,214314.3238585328
1676,184172.33637357448
1677,203533.73809045818
1678,521020.5899536751
1679,373832.08725314256
1680,304846.562234679
1681,148488.25751573083
1682,278169.597180596
1683,119287.41904587304
1684,112214.97357857307
1685,119373.0440928438
1686,216567.72064393188
1687,116334.63393355768
1688,159649.19955836787
1689,139830.07607958288
1690,138086.66756481203
1691,134441.6961763836
1692,153598.95488468162
1693,117498.24049207619
1694,139604.54453695376
1695,119391.13785486466
1696,209115.33983901172
1697,117396.05814425962
1698,299454.1747426136
1699,244096.64122805494
1700,221363.9311517292
1701,218124.2669338203
1702,178504.85173462814
1703,257915.94716157886
1704,234010.32734792217
1705,218928.7850472971
1706,419577.9773706576
1707,192964.029006518
1708,219492.53832671212
1709,208637.1422996515
1710,183400.85399450728
1711,181587.9055690544
1712,205629.89657221225
1713,255094.22105568173
1714,231126.92874856904
1715,143578.1548877371
1716,162204.73609766213
1717,153605.3369486503
1718,134795.9401890958
1719,187778.9192498855
1720,238735.1800220902
1721,136248.19105401012
1722,140541.3175174835
1723,149034.15605942972
1724,168613.93994745731
1725,200786.8447476944
1726,140458.96532955355
1727,197255.16182299165
1728,127146.94854026346
1729,134754.6316901808
1730,124214.41009165149
1731,136708.56622644883
1732,150286.40006175317
1733,147664.94957014074
1734,143499.73906097384
1735,127509.92346706978
1736,134763.2340860431
1737,340436.8172662081
1738,166443.15991822816
1739,204139.07712641827
1740,166213.49540852563
1741,220544.5516699883
1742,155587.84707604095
1743,151384.41495731147
1744,275486.5308088802
1745,285503.28777492035
1746,158671.88512983476
1747,169552.9610477568
1748,162856.06778911725
1749,193382.89325756562
1750,155665.31349135286
1751,235913.3890887288
1752,142635.61570380564
1753,204960.90602746492
1754,233677.81858333055
1755,170548.683037046
1756,142635.61570380564
1757,139854.7676725454
1758,185393.97261539518
1759,193036.5157412643
1760,163081.37063375372
1761,184431.06966029247
1762,183083.81962854275
1763,182154.88487399396
1764,136261.10245388324
1765,247724.03066167966
1766,271413.5982212766
1767,255135.27253492852
1768,168279.47812347187
1769,175987.89662866856
1770,143499.73906097384
1771,168080.21076798975
1772,169500.32339236815
1773,142088.85756983573
1774,243252.59671889077
1775,156959.04711426812
1776,151453.86598654787
1777,120413.47880146922
1778,162777.85565213067
1779,123844.81320377953
1780,136610.69871117795
1781,163671.34030863416
1782,118841.74728173525
1783,147161.0266574939
1784,119356.31576665025
1785,152043.06907185362
1786,200121.3449877136
1787,140458.96532955355
1788,116531.20560909901
1789,127744.76347883655
1790,135182.92902532747
1791,243907.4082739922
1792,197485.40269097555
1793,143731.68925063612
1794,230919.93091348524
1795,142088.85756983573
1796,126797.88329484481
1797,139854.7676725454
1798,141925.56954052558
1799,129887.42331646854
1800,142056.21429439716
1801,136815.39795114798
1802,145939.7813169262
1803,184653.2379967545
1804,164677.07190911743
1805,162372.11861042993
1806,156915.9125190836
1807,175256.07433190686
1808,130346.74806131738
1809,112806.50077853011
1810,132889.79379876234
1811,131087.98601076577
1812,108067.27082583356
1813,129781.46630628369
1814,129494.45005740543
1815,112304.9834182868
1816,126351.99637967149
1817,142528.89245387947
1818,173645.840368157
1819,129040.72838713456
1820,132231.54079126424
1821,141864.48040313067
1822,127442.77939603344
1823,109004.41008941577
1824,199674.52292714658
1825,114162.96063888933
1826,118841.74728173525
1827,149401.13217667796
1828,182388.1765517569
1829,156018.92865860515
1830,196978.70299991732
1831,172271.8137231995
1832,140015.9748026218
1833,180432.74730226226
1834,125660.09922912712
1835,182727.4099035807
1836,120736.45812507704
1837,130348.66195876739
1838,134985.32463444577
1839,124390.47175868088
1840,180873.00558229594
1841,136053.98895313882
1842,119679.60269461265
1843,143621.0845632679
1844,133080.25915716394
1845,143216.7303196817
1846,158944.31857767943
1847,227248.3395146115
1848,93982.42453496257
1849,132310.51194863257
1850,138884.5057632478
1851,133015.31950981883
1852,154467.2798135669
1853,167523.10990127167
1854,147462.56838439658
1855,155572.78813487213
1856,218286.11222876288
1857,136411.3896535766
1858,140458.96532955355
1859,129494.45005740543
1860,184772.85454269245
1861,129494.45005740543
1862,270768.9013811748
1863,199844.2458255692
1864,209571.77904328099
1865,248795.1958929997
1866,289649.3273049297
1867,191785.28735201847
1868,300386.8205768128
1869,181956.81438578098
1870,177463.13950653994
1871,202457.76546121403
1872,148732.61433252704
1873,204581.12128761705
1874,144297.57725940962
1875,161319.73560068972
1876,167227.58657769783
1877,209852.19360995592
1878,209594.42175396954
1879,134390.91303680054
1880,145702.95311059148
1881,227909.61680800453
1882,180496.60555178928
1883,158676.04789331762
1884,172997.6601924058
1885,216755.81302663186
1886,309928.8740903191
1887,186082.48264528875
1888,227397.1691887083
1889,94450.28949852847
1890,142049.49688823477
1891,150066.6788664475
1892,131398.39334019064
1893,220467.92243569664
1894,196396.2179536722
1895,172893.53027558952
1896,139854.7676725454
1897,153915.74427807517
1898,118841.74728173525
1899,164140.58412362845
1900,123388.53104982991
1901,155735.79186900574
1902,191587.22201301192
1903,189550.40373490195
1904,138086.66756481203
1905,209907.7412722803
1906,146855.3883052976
1907,157639.12097758675
1908,140939.12143809185
1909,153480.83171113319
1910,142430.52189666356
1911,311737.26786256995
1912,229778.865923804
1913,191456.1902490759
1914,113838.76955643654
1915,283240.6471150968
1916,141579.19342364746
1917,204775.05600399466
1918,151366.03198759852
1919,180132.6798277215
1920,212540.5366944734
1921,368495.6513982316
1922,315573.8932909507
1923,434548.5503184911
1924,262084.17734968857
1925,164106.54057779122
1926,321129.2767227965
1927,151236.50501795905
1928,183510.67354791323
1929,135327.95777325763
1930,177257.64305229476
1931,144599.37959112079
1932,134414.03120042235
1933,166624.89715651041
1934,106693.54802194655
1935,134441.6961763836
1936,163057.36028795404
1937,166693.4791725954
1938,180846.90835930122
1939,152624.88528808672
1940,201131.19089795597
1941,170160.24448924104
1942,146160.54940121862
1943,217338.97287017776
1944,183394.96634352428
1945,312260.5037442206
1946,191340.73309722295
1947,255291.53537171928
1948,229289.1109237868
1949,261618.86644049705
1950,195251.09118460515
1951,235897.7630202282
1952,297819.82132684253
1953,172208.40652098646
1954,180872.72091505426
1955,125565.91495340751
1956,261045.51178331504
1957,198397.0617659478
1958,250984.24785485066
1959,169034.83086898306
1960,145449.81919065642
1961,131695.89667925728
1962,146207.90546672945
1963,140939.12143809185
1964,154231.80029028346
1965,166289.30288941864
1966,168325.1245750923
1967,280014.1461241953
1968,439936.7325627978
1969,317228.6269369673
1970,353628.49992436706
1971,322236.8787603667
1972,273958.2111221013
1973,191128.21155547083
1974,227537.88465601188
1975,466984.97094946983
1976,215845.64867495024
1977,216181.27453665447
1978,268655.631402108
1979,221935.974632948
1980,188794.73667264113
1981,325884.0775039787
1982,202671.6280022405
1983,218697.4907457164
1984,171519.84567486972
1985,192024.71481639027
1986,209787.11966229472
1987,173351.8450659597
1988,123741.69697857564
1989,159649.19955836787
1990,181727.09896369412
1991,167816.2016385975
1992,207170.9230125962
1993,116608.62194223278
1994,203941.43132369372
1995,164812.04791893804
1996,230873.8205010013
1997,217695.4749121676
1998,341686.1176986829
1999,196880.75069409428
2000,215480.91589785367
2001,202208.6582321121
2002,275729.21996980655
2003,188830.364961196
2004,195182.2292253403
2005,236168.78225020765
2006,189145.1357955621
2007,203470.67025804744
2008,185913.3080005311
2009,126970.99311288053
2010,150519.1878388972
2011,153956.6607503619
2012,134681.4160031242
2013,132711.18932735143
2014,144720.039457869
2015,452650.2084645956
2016,148741.00324830727
2017,152949.13420652488
2018,157469.29399653588
2019,144019.9781817123
2020,149182.82654228248
2021,201549.06626150673
2022,177489.48872732307
2023,151771.09305464863
2024,240778.98051572172
2025,312899.1118951061
2026,235849.9865729266
2027,140939.12143809185
2028,138417.37577194016
2029,174268.90702987177
2030,243513.01647538136
2031,176369.96167798786
2032,173580.26281528804
2033,247060.02773871087
2034,142864.2506348131
2035,144457.41608021728
2036,218621.07634324793
2037,239885.52370901444
2038,134639.9237454433
2039,163416.57454747177
2040,181556.0758193452
2041,184169.27501529013
2042,184653.2379967545
2043,245338.3590854198
2044,236976.52133178426
2045,244309.36334460284
2046,201511.29875251953
2047,133468.54451133334
2048,139854.7676725454
2049,211892.52556059576
2050,162554.1438163976
2051,122036.41763515258
2052,130152.81223626056
2053,144647.17351670432
2054,126591.5018094377
2055,232104.40372274356
2056,136261.10245388324
2057,162951.5200198384
2058,225619.66026358298
2059,166673.43274972882
2060,202632.78751988194
2061,235491.2444594326
2062,158643.1429247997
2063,121549.19379993093
2064,157263.17729673552
2065,152711.14210227714
2066,323538.04396207107
2067,122528.82548678482
2068,286141.6322474476
2069,97570.29050217337
2070,129494.45005740543
2071,117745.75369282442
2072,158824.33591449534
2073,154149.99376080217
2074,601231.2241195503
2075,149034.15605942972
2076,140434.16908195388
2077,174415.4781490923
2078,139854.7676725454
2079,134441.6961763836
2080,131398.39334019064
2081,140434.16908195388
2082,235024.4407286746
2083,155966.96337783942
2084,129494.45005740543
2085,133449.6124399549
2086,123844.81320377953
2087,134579.28050833565
2088,106661.7108662515
2089,124390.47175868088
2090,118425.96454542063
2091,131665.35760714868
2092,159700.74095443788
2093,186418.74333124206
2094,112671.56018031763
2095,142049.49688823477
2096,128398.45646849449
2097,118841.74728173525
2098,149584.75270535465
2099,108174.0602629814
2100,140541.3175174835
2101,144052.395321912
2102,114162.96063888933
2103,111278.45494152482
2104,140734.79767743056
2105,112768.63966921507
2106,120029.19895190741
2107,175953.85442140017
2108,141787.7499822698
2109,139604.54453695376
2110,162951.5200198384
2111,140458.96532955355
2112,200742.34336170947
2113,112671.56018031763
2114,135050.25033492138
2115,184660.9133664272
2116,129781.46630628369
2117,130967.67481846208
2118,129781.46630628369
2119,119489.9121277095
2120,118841.74728173525
2121,129781.46630628369
2122,120458.6743156421
2123,101780.00573254417
2124,225824.0053627828
2125,147800.27484533333
2126,163294.1709467963
2127,166735.44720845818
2128,146940.2718542404
2129,120458.6743156421
2130,146855.09964188642
2131,165420.13079030262
2132,121583.01959898893
2133,141925.56954052558
2134,140434.16908195388
2135,121833.47175891337
2136,135413.36132891715
2137,146727.02666681304
2138,147462.56838439658
2139,151937.4002784517
2140,193526.0614323024
2141,133659.66056657242
2142,151851.46405509085
2143,140434.16908195388
2144,175426.97395445508
2145,143499.73906097384
2146,161849.7586256602
2147,194472.77267977138
2148,128664.82551240525
2149,140082.13771952846
2150,160758.13907807882
2151,122189.02513682912
2152,217041.961832547
2153,199196.67039228254
2154,141635.1269087384
2155,129262.57982566272
2156,220364.63357096523
2157,209824.6634581875
2158,182753.08885677444
2159,189249.00928318108
2160,99222.2178654756
2161,232144.56915913205
2162,400698.881717529
2163,309928.8740903191
2164,231675.849376674
2165,170138.16655156497
2166,144297.57725940962
2167,214572.87093339523
2168,136727.7293536656
2169,131193.3123552097
2170,508686.93125408
2171,149034.15605942972
2172,138086.66756481203
2173,181383.18068855265
2174,212043.16612984572
2175,236542.89000048352
2176,302024.3987775958
2177,188271.7502072101
2178,175743.97472858793
2179,155335.4628950851
2180,263774.76045483956
2181,196483.5816532157
2182,212540.5366944734
2183,224280.17505994558
2184,138884.5057632478
2185,117872.6342734916
2186,184607.1582618738
2187,138884.5057632478
2188,140434.16908195388
2189,212750.7926699361
2190,126010.7023218814
2191,105635.44038975456
2192,149509.2759542668
2193,117687.2134956833
2194,98214.30381025032
2195,531082.3301006438
2196,129494.45005740543
2197,129179.061804136
2198,194929.6404389429
2199,162924.77487136808
2200,127146.94854026346
2201,150303.6149876825
2202,141925.56954052558
2203,136813.7587148214
2204,182186.27684240017
2205,131193.3123552097
2206,156959.04711426812
2207,144850.23352034777
2208,188794.73667264113
2209,250214.7064640042
2210,140939.12143809185
2211,140434.16908195388
2212,118841.74728173525
2213,123501.97715183508
2214,149114.64118826124
2215,131465.79387528042
2216,177160.69517950347
2217,173467.79134253
2218,115544.30707097266
2219,122189.02513682912
2220,109314.6910542097
2221,283240.6471150968
2222,283240.6471150968
2223,248334.37926144333
2224,172997.6601924058
2225,104285.35452702912
2226,274996.43556592177
2227,209400.25367965578
2228,288380.12029296247
2229,136727.7293536656
2230,104376.52053986468
2231,150519.1878388972
2232,208686.3138118974
2233,140974.47801362356
2234,200304.48401993894
2235,277135.83789461904
2236,290909.5543233681
2237,339721.6431656581
2238,205728.19872716916
2239,144905.0195122039
2240,197002.09733397112
2241,158946.51440663822
2242,162778.227413068
2243,161050.15223767533
2244,143140.56805994362
2245,143140.56805994362
2246,106775.66807365132
2247,140939.12143809185
2248,144599.37959112079
2249,144599.37959112079
2250,149413.70189151453
2251,212989.07498272997
2252,237954.27177667464
2253,109769.41131190742
2254,122896.96308802409
2255,135202.27806349998
2256,141260.04812377546
2257,185875.0661954623
2258,135479.25420156
2259,159700.74095443788
2260,114574.94825520145
2261,132294.30566581944
2262,213043.3018973504
2263,215103.60251882658
2264,249081.378957407
2265,202567.0344571805
2266,253927.91679545006
2267,350384.50684390316
2268,282218.1158521913
2269,154598.25148962214
2270,134435.39850990806
2271,241692.8702201901
2272,148362.17202338038
2273,159575.0907263431
2274,186516.85392233817
2275,187009.39208258098
2276,155774.9382117362
2277,214904.653506557
2278,159254.70228110027
2279,134183.83267663457
2280,110749.69984001853
2281,219774.11897460985
2282,192906.60921767802
2283,140939.12143809185
2284,142430.52189666356
2285,188575.65575932787
2286,162951.5200198384
2287,309067.14284647396
2288,268053.5112582077
2289,383381.64259795065
2290,408516.5598608451
2291,181195.3030126646
2292,355785.9632136241
2293,484075.2645567863
2294,322018.1394496514
2295,236589.85834886789
2296,196450.49650399003
2297,194158.06026916695
2298,282292.24934509053
2299,283192.61445953895
2300,260455.53137091812
2301,144227.97556589384
2302,227460.70518010572
2303,234219.51536316422
2304,193511.39716853425
2305,179858.06532590234
2306,176369.96167798786
2307,223238.8319421377
2308,139101.0684207507
2309,253927.91679545006
2310,225824.0053627828
2311,167586.87814013913
2312,105880.95057851651
2313,116763.87443920039
2314,107257.55100545344
2315,134209.686982943
2316,131531.64271050764
2317,590675.1118965006
2318,111262.96949543594
2319,122509.89341540636
2320,192656.90362427259
2321,202146.99877945147
2322,214941.1382116383
2323,141601.6195643417
2324,122844.59381959966
2325,196874.03522186712
2326,135651.85532652476
2327,165389.85948055462
2328,188663.86626527534
2329,139187.20837989
2330,164092.0091452321
2331,321474.22597377404
2332,264320.17933662684
2333,282040.79904429696
2334,193036.3940535421
2335,203840.0098960848
2336,292961.4063285767
2337,198132.42487454868
2338,229451.03596983172
2339,141157.10982888078
2340,364047.9601957132
2341,174212.7864395574
2342,227968.3207606688
2343,219508.8360651156
2344,164904.378776227
2345,183414.40370928153
2346,204539.28051218533
2347,185727.32408192416
2348,187082.84947736116
2349,125365.01519830765
2350,169552.9610477568
2351,206764.76141981367
2352,208460.18608672646
2353,152832.84445989272
2354,124917.99510466632
2355,127599.88236285115
2356,149034.15605942972
2357,146536.11480869673
2358,144227.97556589384
2359,117396.05814425962
2360,131398.39334019064
2361,173390.3317517886
2362,223380.14490791876
2363,147462.56838439658
2364,150299.01210571884
2365,200425.26926579955
2366,154274.9563661339
2367,139101.0684207507
2368,179858.06532590234
2369,139101.0684207507
2370,160439.57281231505
2371,163927.67646022953
2372,197255.16182299165
2373,215070.34978737566
2374,217563.1061852333
2375,185326.97855066953
2376,393556.6643896412
2377,278256.3056844644
2378,126706.12413002303
2379,206452.42990825954
2380,143891.27437933398
2381,172286.6392729636
2382,188035.4810360174
2383,208154.71518461962
2384,244435.5946643991
2385,191633.69123263136
2386,147462.56838439658
2387,134441.6961763836
2388,122986.02077585195
2389,140434.16908195388
2390,181744.82912466567
2391,139854.7676725454
2392,133581.12449351407
2393,168279.47812347187
2394,138086.66756481203
2395,178292.03220735633
2396,151465.5254640962
2397,199387.4597963758
2398,140820.0309642147
2399,122036.49819901415
2400,331741.09606321936
2401,121043.19390358702
2402,138884.5057632478
2403,202738.75393270515
2404,145168.146629719
2405,181127.77134345833
2406,143046.82651666205
2407,175584.83581448178
2408,134441.6961763836
2409,137043.04243231332
2410,199196.67039228254
2411,141529.88648252084
2412,177031.52176116727
2413,150216.22250126925
2414,140997.68125390334
2415,212385.10861501822
2416,139426.0935788702
2417,145123.551701183
2418,138243.1075177341
2419,199674.52292714658
2420,149182.82654228248
2421,159265.6896990122
2422,128343.19513018709
2423,144940.72068787293
2424,188794.73667264113
2425,176888.736669826
2426,164027.22866309618
2427,130057.3190388911
2428,142658.3193525792
2429,138994.19598967597
2430,144019.9781817123
2431,162951.5200198384
2432,152975.8793549952
2433,180407.95105466258
2434,176488.9476082805
2435,181974.19079427686
2436,103636.98171278501
2437,131695.89667925728
2438,142635.61570380564
2439,140434.16908195388
2440,131272.86676485548
2441,167523.10990127167
2442,160299.18365852506
2443,140434.16908195388
2444,121041.02953268803
2445,120813.09109961025
2446,183881.65782697854
2447,162378.97675556137
2448,138280.36292579342
2449,127549.32792856285
2450,158111.98256709505
2451,134367.6798759548
2452,202568.0046580605
2453,102314.56871147771
2454,138880.47526012902
2455,140434.16908195388
2456,161875.34609537688
2457,132275.61221855754
2458,118841.74728173525
2459,121335.89319400901
2460,128876.64767403879
2461,138216.7452875825
2462,150789.33726586806
2463,142582.7802292861
2464,162858.45130940393
2465,115635.47027718253
2466,136097.15748047738
2467,129781.46630628369
2468,118841.74728173525
2469,123771.61699221747
2470,226996.3792056291
2471,157391.9437933891
2472,163264.7618961797
2473,150066.6788664475
2474,125179.38922239363
2475,176429.90174249568
2476,127549.32792856285
2477,144562.41913679495
2478,226867.1031004768
2479,183009.6851709548
2480,150732.3893114232
2481,131476.54105067838
2482,149182.82654228248
2483,144262.98001831357
2484,134077.8970085672
2485,131116.49526984873
2486,153533.4429104764
2487,195128.33746598964
2488,129494.45005740543
2489,155788.38737550649
2490,140863.30036339993
2491,112774.5380023571
2492,157829.83868360223
2493,110749.69984001853
2494,168453.000443673
2495,89795.98284581755
2496,264676.6318452438
2497,158502.28675134
2498,112671.56018031763
2499,76001.99705541325
2500,150066.6788664475
2501,143535.93055533708
2502,170636.81884595333
2503,131087.98601076577
2504,116532.90548627196
2505,163228.90505383548
2506,221977.68111280585
2507,285891.610371742
2508,231249.55101122102
2509,208637.1422996515
2510,179785.83062242426
2511,199674.52292714658
2512,167667.50519911386
2513,166939.8335213682
2514,150965.56202209304
2515,159394.88051588138
2516,144176.63768567747
2517,145017.61603311557
2518,138372.99963073744
2519,178398.21412902122
2520,136727.7293536656
2521,166995.25336425408
2522,165540.91800271132
2523,152711.14210227714
2524,149933.91501422433
2525,144297.57725940962
2526,138086.66756481203
2527,107834.96707347706
2528,135374.88990300137
2529,142635.61570380564
2530,135272.1167189558
2531,269827.61935863836
2532,193486.98150545615
2533,159649.19955836787
2534,245267.76462909894
2535,267314.7946900012
2536,143802.0667022583
2537,115490.30914315747
2538,135182.83864799325
2539,168279.47812347187
2540,199622.98153107657
2541,140345.68700856343
2542,114907.94088386433
2543,178720.2218068944
2544,139854.7676725454
2545,108011.70762174016
2546,162924.77487136808
2547,153915.74427807517
2548,114707.30732979163
2549,140434.16908195388
2550,212359.43141906973
2551,127549.32792856285
2552,136667.17736882824
2553,122354.15072873601
2554,121229.53685493411
2555,118982.1427793579
2556,132499.45966960763
2557,144019.9781817123
2558,321847.7329854793
2559,223388.8592583507
2560,129494.45005740543
2561,118841.74728173525
2562,136312.80200479738
2563,105657.18601530038
2564,159700.74095443788
2565,124800.41851638904
2566,181992.88612854466
2567,131398.39334019064
2568,177358.05147476468
2569,159809.38370337748
2570,140939.12143809185
2571,168025.65290343747
2572,167523.10990127167
2573,238202.4681665732
2574,203865.42745439397
2575,140434.16908195388
2576,140458.96532955355
2577,152035.91858043856
2578,127549.32792856285
2579,100433.05822779296
2580,173764.32469199618
2581,175663.0685664589
2582,144784.22685113785
2583,317640.9387816696
2584,164988.1622225049
2585,259196.5017286179
2586,192001.3458126966
2587,222413.4364166585
2588,132107.1074921137
2589,167640.90263906753
2590,198888.4737402442
2591,189370.89402175092
2592,211388.57542413805
2593,227456.2406282632
2594,145803.8560765118
2595,175578.24009367524
2596,348981.1491047298
2597,156180.57135996822
2598,208637.1422996515
2599,237478.6174098478
2600,217594.8155856091
2601,131695.89667925728
2602,140939.12143809185
2603,143140.56805994362
2604,140939.12143809185
2605,132231.54079126424
2606,158242.89595586693
2607,180774.54683748083
2608,155471.128862069
2609,134441.6961763836
2610,149509.2759542668
2611,194609.19994041027
2612,163416.57454747177
2613,135052.76109037697
2614,141876.6819203519
2615,153190.71074703694
2616,152234.49675134372
2617,291233.08823323477
2618,215983.33041574058
2619,219724.5454457396
2620,134441.6961763836
2621,142528.60855289266
2622,166995.25336425408
2623,173735.08651594011
2624,254973.0048269629
2625,374142.7990209152
2626,174415.4781490923
2627,169517.83634532074
2628,253152.759187696
2629,169332.92110450813
2630,189813.54813102362
2631,265353.2481730156
2632,220984.82931649077
2633,256153.26661556438
2634,295420.6906656799
2635,147501.92906599754
2636,190616.33495305027
2637,159813.74151933915
2638,183508.79804074738
2639,139928.07004557954
2640,162522.64920703336
2641,131695.89667925728
2642,195675.51009103926
2643,132231.54079126424
2644,155978.87544998265
2645,140939.12143809185
2646,140939.12143809185
2647,140939.12143809185
2648,162778.227413068
2649,180208.68369918046
2650,164670.61202223363
2651,171519.84567486972
2652,270970.7063747502
2653,217946.28751631058
2654,245854.7674331324
2655,338500.61037210294
2656,209194.6385368735
2657,269680.76505960536
2658,210495.9982640574
2659,188271.7502072101
2660,214277.09770831148
2661,299690.6475868451
2662,302024.3987775958
2663,278187.2610103686
2664,113783.11914642205
2665,271518.5990995573
2666,95722.31509608416
2667,130329.29505609609
2668,123489.92691878047
2669,183981.9443683681
2670,177684.77833932414
2671,120253.59333066117
2672,197522.5376758536
2673,155775.63038766597
2674,190113.00913230574
2675,173792.58248954004
2676,144052.395321912
2677,185297.504887301
2678,180496.60555178928
2679,211421.05446746532
2680,154058.42596749237
2681,295633.72753077315
2682,176226.2573216739
2683,234069.905443349
2684,280951.17669104016
2685,214527.4895759896
2686,181570.78655698762
2687,200022.5056157726
2688,209704.04647435292
2689,197521.66120931134
2690,412037.84881737514
2691,159649.19955836787
2692,127548.34096678115
2693,203102.5835725505
2694,140541.3175174835
2695,159649.19955836787
2696,140458.96532955355
2697,179788.90429641146
2698,603067.9536515916
2699,175275.20270894453
2700,162228.01188876317
2701,121041.02953268803
2702,138086.66756481203
2703,129262.57982566272
2704,143499.73906097384
2705,143499.73906097384
2706,134077.8970085672
2707,138994.19598967597
2708,152501.36106424817
2709,144019.9781817123
2710,141083.0626293469
2711,344766.23568594013
2712,251158.8903798576
2713,169627.4610657041
2714,140939.12143809185
2715,162148.86635608194
2716,122189.02513682912
2717,116425.81785600612
2718,197823.1024971476
2719,160175.36991823188
2720,184068.3855255327
2721,144297.57725940962
2722,184744.84862636286
2723,145321.74621558297
2724,149182.82654228248
2725,144297.57725940962
2726,156839.28753245095
2727,217965.184390616
2728,153230.0714286379
2729,128968.95569487261
2730,158003.50305130996
2731,138243.1075177341
2732,130848.03095772126
2733,185326.97855066953
2734,209594.42175396954
2735,172090.89156867415
